,pairs,counts,probs
787,BEH,87,0.000108277908319726
788,BEI,155,0.0001929089171213509
789,BEJ,12,1.4934883906169103e-05
790,BEK,85,0.00010578876100203115
791,BEL,834,0.0010379744314787526
792,BEM,24,2.9869767812338206e-05
793,BEN,707,0.0008799135768051297
794,BEO,6,7.4674419530845516e-06
795,BEP,4,4.978294635389701e-06
796,BEQ,4,4.978294635389701e-06
797,BER,3150,0.00392040702536939
798,BES,190,0.0002364689951810108
799,BET,212,0.00026384961567565415
800,BEU,38,4.7293799036202156e-05
801,BEV,42,5.227209367159186e-05
802,BEW,4,4.978294635389701e-06
803,BEX,4,4.978294635389701e-06
804,BEY,97,0.00012072364490820025
805,BEZ,39,4.853837269504958e-05
806,BFA,2,2.4891473176948504e-06
807,BFB,0,0.0
808,BFC,0,0.0
809,BFD,0,0.0
810,BFE,0,0.0
811,BFF,0,0.0
812,BFG,0,0.0
813,BFH,0,0.0
814,BFI,0,0.0
815,BFJ,0,0.0
816,BFK,0,0.0
817,BFL,1,1.2445736588474252e-06
818,BFM,0,0.0
819,BFN,0,0.0
820,BFO,1,1.2445736588474252e-06
821,BFP,0,0.0
822,BFQ,0,0.0
823,BFR,1,1.2445736588474252e-06
824,BFS,0,0.0
825,BFT,0,0.0
826,BFU,0,0.0
827,BFV,0,0.0
828,BFW,0,0.0
829,BFX,0,0.0
830,BFY,0,0.0
831,BFZ,0,0.0
832,BGA,1,1.2445736588474252e-06
833,BGB,0,0.0
834,BGC,0,0.0
835,BGD,0,0.0
836,BGE,2,2.4891473176948504e-06
837,BGF,0,0.0
838,BGG,0,0.0
839,BGH,0,0.0
840,BGI,0,0.0
841,BGJ,0,0.0
842,BGK,0,0.0
843,BGL,0,0.0
844,BGM,0,0.0
845,BGN,0,0.0
846,BGO,2,2.4891473176948504e-06
847,BGP,0,0.0
848,BGQ,0,0.0
849,BGR,0,0.0
850,BGS,0,0.0
851,BGT,0,0.0
852,BGU,0,0.0
853,BGV,0,0.0
854,BGW,0,0.0
855,BGX,0,0.0
856,BGY,0,0.0
857,BGZ,0,0.0
858,BHA,103,0.00012819108686128479
859,BHB,0,0.0
860,BHC,0,0.0
861,BHD,0,0.0
862,BHE,4,4.978294635389701e-06
863,BHF,0,0.0
864,BHG,0,0.0
865,BHH,0,0.0
866,BHI,7,8.712015611931977e-06
867,BHJ,0,0.0
868,BHK,0,0.0
869,BHL,0,0.0
870,BHM,0,0.0
871,BHN,0,0.0
872,BHO,18,2.2402325859253653e-05
873,BHP,0,0.0
874,BHQ,0,0.0
875,BHR,0,0.0
876,BHS,0,0.0
877,BHT,0,0.0
878,BHU,18,2.2402325859253653e-05
879,BHV,0,0.0
880,BHW,0,0.0
881,BHX,0,0.0
882,BHY,1,1.2445736588474252e-06
883,BHZ,0,0.0
884,BIA,191,0.0002377135688398582
885,BIB,42,5.227209367159186e-05
886,BIC,129,0.00016055000199131786
887,BID,75,9.334302441355689e-05
888,BIE,299,0.00037212752399538016
889,BIF,5,6.222868294237126e-06
890,BIG,102,0.00012694651320243737
891,BIH,10,1.2445736588474251e-05
892,BII,0,0.0
893,BIJ,8,9.956589270779402e-06
894,BIK,26,3.2358915130033056e-05
895,BIL,294,0.000365904655701143
896,BIM,9,1.1201162929626827e-05
897,BIN,432,0.0005376558206220877
898,BIO,51,6.347325660121869e-05
899,BIP,5,6.222868294237126e-06
900,BIQ,1,1.2445736588474252e-06
901,BIR,175,0.0002178003902982994
902,BIS,227,0.0002825182205583655
903,BIT,155,0.0001929089171213509
904,BIU,6,7.4674419530845516e-06
905,BIV,11,1.3690310247321678e-05
906,BIW,1,1.2445736588474252e-06
907,BIX,7,8.712015611931977e-06
908,BIY,3,3.7337209765422758e-06
909,BIZ,28,3.4848062447727906e-05
910,BJA,3,3.7337209765422758e-06
911,BJB,0,0.0
912,BJC,0,0.0
913,BJD,0,0.0
914,BJE,12,1.4934883906169103e-05
915,BJF,0,0.0
916,BJG,0,0.0
917,BJH,0,0.0
918,BJI,1,1.2445736588474252e-06
919,BJJ,0,0.0
920,BJK,0,0.0
921,BJL,0,0.0
922,BJM,0,0.0
923,BJN,0,0.0
924,BJO,22,2.7380620494643356e-05
925,BJP,0,0.0
926,BJQ,0,0.0
927,BJR,0,0.0
928,BJS,0,0.0
929,BJT,0,0.0
930,BJU,3,3.7337209765422758e-06
931,BJV,0,0.0
932,BJW,0,0.0
933,BJX,0,0.0
934,BJY,0,0.0
935,BJZ,0,0.0
936,BKA,9,1.1201162929626827e-05
937,BKB,0,0.0
938,BKC,0,0.0
939,BKD,0,0.0
940,BKE,26,3.2358915130033056e-05
941,BKF,0,0.0
942,BKG,0,0.0
943,BKH,0,0.0
944,BKI,8,9.956589270779402e-06
945,BKJ,0,0.0
946,BKK,0,0.0
947,BKL,0,0.0
948,BKM,0,0.0
949,BKN,1,1.2445736588474252e-06
950,BKO,10,1.2445736588474251e-05
951,BKP,0,0.0
952,BKQ,0,0.0
953,BKR,0,0.0
954,BKS,0,0.0
955,BKT,0,0.0
956,BKU,0,0.0
957,BKV,0,0.0
958,BKW,0,0.0
959,BKX,0,0.0
960,BKY,0,0.0
961,BKZ,0,0.0
962,BLA,459,0.0005712593094109682
963,BLB,0,0.0
964,BLC,0,0.0
965,BLD,0,0.0
966,BLE,520,0.0006471783026006611
967,BLF,0,0.0
968,BLG,0,0.0
969,BLH,0,0.0
970,BLI,160,0.00019913178541558802
971,BLJ,0,0.0
972,BLK,0,0.0
973,BLL,0,0.0
974,BLM,0,0.0
975,BLN,0,0.0
976,BLO,201,0.0002501593054283325
977,BLP,0,0.0
978,BLQ,0,0.0
979,BLR,0,0.0
980,BLS,0,0.0
981,BLT,0,0.0
982,BLU,96,0.00011947907124935283
983,BLV,0,0.0
984,BLW,0,0.0
985,BLX,0,0.0
986,BLY,34,4.2315504400812456e-05
987,BLZ,0,0.0
988,BMA,21,2.613604683579593e-05
989,BMB,0,0.0
990,BMC,0,0.0
991,BMD,0,0.0
992,BME,5,6.222868294237126e-06
993,BMF,0,0.0
994,BMG,0,0.0
995,BMH,0,0.0
996,BMI,1,1.2445736588474252e-06
997,BMJ,0,0.0
998,BMK,0,0.0
999,BML,0,0.0
1000,BMM,0,0.0
1001,BMN,0,0.0
1002,BMO,0,0.0
1003,BMP,0,0.0
1004,BMQ,0,0.0
1005,BMR,0,0.0
1006,BMS,0,0.0
1007,BMT,0,0.0
1008,BMU,0,0.0
1009,BMV,0,0.0
1010,BMW,0,0.0
1011,BMX,0,0.0
1012,BMY,0,0.0
1013,BMZ,0,0.0
1014,BNA,6,7.4674419530845516e-06
1015,BNB,0,0.0
1016,BNC,0,0.0
1017,BND,0,0.0
1018,BNE,51,6.347325660121869e-05
1019,BNF,0,0.0
1020,BNG,0,0.0
1021,BNH,0,0.0
1022,BNI,14,1.7424031223863953e-05
1023,BNJ,0,0.0
1024,BNK,0,0.0
1025,BNL,0,0.0
1026,BNM,0,0.0
1027,BNN,0,0.0
1028,BNO,3,3.7337209765422758e-06
1029,BNP,0,0.0
1030,BNQ,0,0.0
1031,BNR,0,0.0
1032,BNS,0,0.0
1033,BNT,0,0.0
1034,BNU,0,0.0
1035,BNV,0,0.0
1036,BNW,0,0.0
1037,BNX,0,0.0
1038,BNY,1,1.2445736588474252e-06
1039,BNZ,0,0.0
1040,BOA,58,7.218527221315066e-05
1041,BOB,70,8.712015611931976e-05
1042,BOC,109,0.00013565852881436934
1043,BOD,135,0.0001680174439444024
1044,BOE,173,0.00021531124298060456
1045,BOF,10,1.2445736588474251e-05
1046,BOG,108,0.00013441395515552192
1047,BOH,100,0.00012445736588474253
1048,BOI,67,8.338643514277749e-05
1049,BOJ,17,2.1157752200406228e-05
1050,BOK,25,3.111434147118563e-05
1051,BOL,310,0.0003858178342427018
1052,BOM,44,5.476124098928671e-05
1053,BON,454,0.000565036441116731
1054,BOO,140,0.00017424031223863952
1055,BOP,5,6.222868294237126e-06
1056,BOQ,4,4.978294635389701e-06
1057,BOR,615,0.0007654128001911665
1058,BOS,198,0.0002464255844517902
1059,BOT,182,0.0002265124059102314
1060,BOU,386,0.0004804054323151061
1061,BOV,61,7.591899318969294e-05
1062,BOW,169,0.00021033294834521486
1063,BOX,19,2.3646899518101078e-05
1064,BOY,112,0.00013939224979091162
1065,BOZ,46,5.725038830698156e-05
1066,BPA,0,0.0
1067,BPB,0,0.0
1068,BPC,0,0.0
1069,BPD,0,0.0
1070,BPE,0,0.0
1071,BPF,0,0.0
1072,BPG,0,0.0
1073,BPH,0,0.0
1074,BPI,0,0.0
1075,BPJ,0,0.0
1076,BPK,0,0.0
1077,BPL,1,1.2445736588474252e-06
1078,BPM,0,0.0
1079,BPN,0,0.0
1080,BPO,0,0.0
1081,BPP,0,0.0
1082,BPQ,0,0.0
1083,BPR,0,0.0
1084,BPS,1,1.2445736588474252e-06
1085,BPT,0,0.0
1086,BPU,0,0.0
1087,BPV,0,0.0
1088,BPW,0,0.0
1089,BPX,0,0.0
1090,BPY,0,0.0
1091,BPZ,0,0.0
1092,BQA,0,0.0
1093,BQB,0,0.0
1094,BQC,0,0.0
1095,BQD,0,0.0
1096,BQE,0,0.0
1097,BQF,0,0.0
1098,BQG,0,0.0
1099,BQH,0,0.0
1100,BQI,0,0.0
1101,BQJ,0,0.0
1102,BQK,0,0.0
1103,BQL,0,0.0
1104,BQM,0,0.0
1105,BQN,0,0.0
1106,BQO,0,0.0
1107,BQP,0,0.0
1108,BQQ,0,0.0
1109,BQR,0,0.0
1110,BQS,0,0.0
1111,BQT,0,0.0
1112,BQU,0,0.0
1113,BQV,0,0.0
1114,BQW,0,0.0
1115,BQX,0,0.0
1116,BQY,0,0.0
1117,BQZ,0,0.0
1118,BRA,912,0.0011350511768688518
1119,BRB,0,0.0
1120,BRC,0,0.0
1121,BRD,2,2.4891473176948504e-06
1122,BRE,698,0.0008687124138755028
1123,BRF,0,0.0
1124,BRG,0,0.0
1125,BRH,4,4.978294635389701e-06
1126,BRI,649,0.000807728304591979
1127,BRJ,0,0.0
1128,BRK,3,3.7337209765422758e-06
1129,BRL,2,2.4891473176948504e-06
1130,BRM,0,0.0
1131,BRN,1,1.2445736588474252e-06
1132,BRO,832,0.0010354852841610578
1133,BRP,0,0.0
1134,BRQ,0,0.0
1135,BRR,0,0.0
1136,BRS,1,1.2445736588474252e-06
1137,BRT,1,1.2445736588474252e-06
1138,BRU,407,0.0005065414791509021
1139,BRV,0,0.0
1140,BRW,0,0.0
1141,BRX,0,0.0
1142,BRY,88,0.00010952248197857343
1143,BRZ,26,3.2358915130033056e-05
1144,BSA,9,1.1201162929626827e-05
1145,BSB,1,1.2445736588474252e-06
1146,BSC,16,1.9913178541558803e-05
1147,BSD,0,0.0
1148,BSE,8,9.956589270779402e-06
1149,BSF,0,0.0
1150,BSG,1,1.2445736588474252e-06
1151,BSH,9,1.1201162929626827e-05
1152,BSI,2,2.4891473176948504e-06
1153,BSJ,0,0.0
1154,BSK,17,2.1157752200406228e-05
1155,BSL,0,0.0
1156,BSM,2,2.4891473176948504e-06
1157,BSN,0,0.0
1158,BSO,25,3.111434147118563e-05
1159,BSP,0,0.0
1160,BSQ,0,0.0
1161,BSR,0,0.0
1162,BSS,1,1.2445736588474252e-06
1163,BST,33,4.107093074196503e-05
1164,BSU,0,0.0
1165,BSV,0,0.0
1166,BSW,0,0.0
1167,BSX,0,0.0
1168,BSY,0,0.0
1169,BSZ,0,0.0
1170,BTA,3,3.7337209765422758e-06
1171,BTB,0,0.0
1172,BTC,0,0.0
1173,BTD,0,0.0
1174,BTE,3,3.7337209765422758e-06
1175,BTF,0,0.0
1176,BTG,0,0.0
1177,BTH,0,0.0
1178,BTI,1,1.2445736588474252e-06
1179,BTJ,0,0.0
1180,BTK,0,0.0
1181,BTL,0,0.0
1182,BTM,0,0.0
1183,BTN,0,0.0
1184,BTO,1,1.2445736588474252e-06
1185,BTP,0,0.0
1186,BTQ,0,0.0
1187,BTR,2,2.4891473176948504e-06
1188,BTS,1,1.2445736588474252e-06
1189,BTT,0,0.0
1190,BTU,1,1.2445736588474252e-06
1191,BTV,0,0.0
1192,BTW,0,0.0
1193,BTX,0,0.0
1194,BTY,0,0.0
1195,BTZ,0,0.0
1196,BUA,14,1.7424031223863953e-05
1197,BUB,37,4.604922537735473e-05
1198,BUC,226,0.0002812736468995181
1199,BUD,93,0.00011574535027281055
1200,BUE,111,0.0001381476761320642
1201,BUF,35,4.356007805965988e-05
1202,BUG,49,6.098410928352384e-05
1203,BUH,42,5.227209367159186e-05
1204,BUI,20,2.4891473176948503e-05
1205,BUJ,14,1.7424031223863953e-05
1206,BUK,28,3.4848062447727906e-05
1207,BUL,164,0.00020411008005097772
1208,BUM,35,4.356007805965988e-05
1209,BUN,123,0.0001530825600382333
1210,BUO,29,3.609263610657533e-05
1211,BUP,1,1.2445736588474252e-06
1212,BUQ,5,6.222868294237126e-06
1213,BUR,999,0.0012433290851885778
1214,BUS,314,0.0003907961288780915
1215,BUT,174,0.000216555816639452
1216,BUU,5,6.222868294237126e-06
1217,BUV,0,0.0
1218,BUW,1,1.2445736588474252e-06
1219,BUX,6,7.4674419530845516e-06
1220,BUY,19,2.3646899518101078e-05
1221,BUZ,34,4.2315504400812456e-05
1222,BVA,0,0.0
1223,BVB,0,0.0
1224,BVC,0,0.0
1225,BVD,0,0.0
1226,BVE,0,0.0
1227,BVF,0,0.0
1228,BVG,0,0.0
1229,BVH,0,0.0
1230,BVI,1,1.2445736588474252e-06
1231,BVJ,0,0.0
1232,BVK,0,0.0
1233,BVL,0,0.0
1234,BVM,0,0.0
1235,BVN,0,0.0
1236,BVO,0,0.0
1237,BVP,0,0.0
1238,BVQ,0,0.0
1239,BVR,1,1.2445736588474252e-06
1240,BVS,0,0.0
1241,BVT,0,0.0
1242,BVU,0,0.0
1243,BVV,0,0.0
1244,BVW,0,0.0
1245,BVX,0,0.0
1246,BVY,0,0.0
1247,BVZ,0,0.0
1248,BWA,3,3.7337209765422758e-06
1249,BWB,0,0.0
1250,BWC,0,0.0
1251,BWD,0,0.0
1252,BWE,0,0.0
1253,BWF,0,0.0
1254,BWG,0,0.0
1255,BWH,0,0.0
1256,BWI,0,0.0
1257,BWJ,0,0.0
1258,BWK,0,0.0
1259,BWL,0,0.0
1260,BWM,0,0.0
1261,BWN,0,0.0
1262,BWO,1,1.2445736588474252e-06
1263,BWP,0,0.0
1264,BWQ,0,0.0
1265,BWR,0,0.0
1266,BWS,0,0.0
1267,BWT,0,0.0
1268,BWU,0,0.0
1269,BWV,0,0.0
1270,BWW,0,0.0
1271,BWX,0,0.0
1272,BWY,0,0.0
1273,BWZ,0,0.0
1274,BXA,0,0.0
1275,BXB,0,0.0
1276,BXC,0,0.0
1277,BXD,0,0.0
1278,BXE,0,0.0
1279,BXF,0,0.0
1280,BXG,0,0.0
1281,BXH,0,0.0
1282,BXI,0,0.0
1283,BXJ,0,0.0
1284,BXK,0,0.0
1285,BXL,0,0.0
1286,BXM,0,0.0
1287,BXN,0,0.0
1288,BXO,0,0.0
1289,BXP,0,0.0
1290,BXQ,0,0.0
1291,BXR,0,0.0
1292,BXS,0,0.0
1293,BXT,0,0.0
1294,BXU,0,0.0
1295,BXV,0,0.0
1296,BXW,0,0.0
1297,BXX,0,0.0
1298,BXY,0,0.0
1299,BXZ,0,0.0
1300,BYA,20,2.4891473176948503e-05
1301,BYB,3,3.7337209765422758e-06
1302,BYC,9,1.1201162929626827e-05
1303,BYD,2,2.4891473176948504e-06
1304,BYE,13,1.6179457565016528e-05
1305,BYF,3,3.7337209765422758e-06
1306,BYG,1,1.2445736588474252e-06
1307,BYH,1,1.2445736588474252e-06
1308,BYI,1,1.2445736588474252e-06
1309,BYJ,0,0.0
1310,BYK,7,8.712015611931977e-06
1311,BYL,30,3.7337209765422756e-05
1312,BYM,4,4.978294635389701e-06
1313,BYN,15,1.8668604882711378e-05
1314,BYO,5,6.222868294237126e-06
1315,BYP,0,0.0
1316,BYQ,0,0.0
1317,BYR,26,3.2358915130033056e-05
1318,BYS,12,1.4934883906169103e-05
1319,BYT,7,8.712015611931977e-06
1320,BYU,2,2.4891473176948504e-06
1321,BYV,0,0.0
1322,BYW,2,2.4891473176948504e-06
1323,BYX,1,1.2445736588474252e-06
1324,BYY,0,0.0
1325,BYZ,1,1.2445736588474252e-06
1326,BZA,4,4.978294635389701e-06
1327,BZB,0,0.0
1328,BZC,0,0.0
1329,BZD,1,1.2445736588474252e-06
1330,BZE,2,2.4891473176948504e-06
1331,BZF,0,0.0
1332,BZG,0,0.0
1333,BZH,0,0.0
1334,BZI,2,2.4891473176948504e-06
1335,BZJ,0,0.0
1336,BZK,0,0.0
1337,BZL,0,0.0
1338,BZM,0,0.0
1339,BZN,0,0.0
1340,BZO,0,0.0
1341,BZP,0,0.0
1342,BZQ,0,0.0
1343,BZR,0,0.0
1344,BZS,0,0.0
1345,BZT,0,0.0
1346,BZU,2,2.4891473176948504e-06
1347,BZV,0,0.0
1348,BZW,0,0.0
1349,BZX,0,0.0
1350,BZY,0,0.0
1351,BZZ,0,0.0
1352,CAA,9,1.1201162929626827e-05
1353,CAB,146,0.00018170775419172407
1354,CAC,67,8.338643514277749e-05
1355,CAD,117,0.00014561511808514876
1356,CAE,8,9.956589270779402e-06
1357,CAF,48,5.973953562467641e-05
1358,CAG,47,5.849496196582899e-05
1359,CAH,32,3.9826357083117606e-05
1360,CAI,74,9.209845075470946e-05
1361,CAJ,24,2.9869767812338206e-05
1362,CAK,31,3.858178342427018e-05
1363,CAL,586,0.0007293201640845912
1364,CAM,340,0.0004231550440081246
1365,CAN,598,0.0007442550479907603
1366,CAO,14,1.7424031223863953e-05
1367,CAP,255,0.0003173662830060934
1368,CAQ,2,2.4891473176948504e-06
1369,CAR,1229,0.0015295810267234855
1370,CAS,624,0.0007766139631207933
1371,CAT,252,0.00031363256202955115
1372,CAU,94,0.00011698992393165798
1373,CAV,126,0.00015681628101477557
1374,CAW,20,2.4891473176948503e-05
1375,CAX,3,3.7337209765422758e-06
1376,CAY,63,7.840814050738779e-05
1377,CAZ,37,4.604922537735473e-05
1378,CBA,7,8.712015611931977e-06
1379,CBB,0,0.0
1380,CBC,0,0.0
1381,CBD,0,0.0
1382,CBE,7,8.712015611931977e-06
1383,CBF,0,0.0
1384,CBG,0,0.0
1385,CBH,0,0.0
1386,CBI,1,1.2445736588474252e-06
1387,CBJ,0,0.0
1388,CBK,0,0.0
1389,CBL,1,1.2445736588474252e-06
1390,CBM,0,0.0
1391,CBN,0,0.0
1392,CBO,0,0.0
1393,CBP,0,0.0
1394,CBQ,0,0.0
1395,CBR,18,2.2402325859253653e-05
1396,CBS,0,0.0
1397,CBT,0,0.0
1398,CBU,4,4.978294635389701e-06
1399,CBV,0,0.0
1400,CBW,0,0.0
1401,CBX,0,0.0
1402,CBY,0,0.0
1403,CBZ,0,0.0
1404,CCA,316,0.00039328527619578635
1405,CCB,0,0.0
1406,CCC,0,0.0
1407,CCD,0,0.0
1408,CCE,32,3.9826357083117606e-05
1409,CCF,0,0.0
1410,CCG,0,0.0
1411,CCH,245,0.0003049205464176192
1412,CCI,430,0.0005351666733043928
1413,CCJ,0,0.0
1414,CCK,0,0.0
1415,CCL,130,0.00016179457565016527
1416,CCM,0,0.0
1417,CCN,0,0.0
1418,CCO,317,0.0003945298498546338
1419,CCP,0,0.0
1420,CCQ,0,0.0
1421,CCR,65,8.089728782508264e-05
1422,CCS,0,0.0
1423,CCT,0,0.0
1424,CCU,78,9.707674539009916e-05
1425,CCV,0,0.0
1426,CCW,0,0.0
1427,CCX,0,0.0
1428,CCY,0,0.0
1429,CCZ,0,0.0
1430,CDA,24,2.9869767812338206e-05
1431,CDB,0,0.0
1432,CDC,0,0.0
1433,CDD,0,0.0
1434,CDE,22,2.7380620494643356e-05
1435,CDF,0,0.0
1436,CDG,0,0.0
1437,CDH,0,0.0
1438,CDI,7,8.712015611931977e-06
1439,CDJ,0,0.0
1440,CDK,0,0.0
1441,CDL,0,0.0
1442,CDM,0,0.0
1443,CDN,0,0.0
1444,CDO,35,4.356007805965988e-05
1445,CDP,0,0.0
1446,CDQ,0,0.0
1447,CDR,0,0.0
1448,CDS,0,0.0
1449,CDT,0,0.0
1450,CDU,12,1.4934883906169103e-05
1451,CDV,0,0.0
1452,CDW,0,0.0
1453,CDX,0,0.0
1454,CDY,1,1.2445736588474252e-06
1455,CDZ,0,0.0
1456,CEA,40,4.9782946353897006e-05
1457,CEB,16,1.9913178541558803e-05
1458,CEC,33,4.107093074196503e-05
1459,CED,61,7.591899318969294e-05
1460,CEE,5,6.222868294237126e-06
1461,CEF,12,1.4934883906169103e-05
1462,CEG,21,2.613604683579593e-05
1463,CEH,3,3.7337209765422758e-06
1464,CEI,7,8.712015611931977e-06
1465,CEJ,9,1.1201162929626827e-05
1466,CEK,142,0.00017672945955633437
1467,CEL,359,0.00044680194352622566
1468,CEM,15,1.8668604882711378e-05
1469,CEN,203,0.0002526484527460273
1470,CEO,7,8.712015611931977e-06
1471,CEP,17,2.1157752200406228e-05
1472,CEQ,0,0.0
1473,CER,307,0.00038208411326615956
1474,CES,95,0.0001182344975905054
1475,CET,67,8.338643514277749e-05
1476,CEU,9,1.1201162929626827e-05
1477,CEV,36,4.4804651718507306e-05
1478,CEW,20,2.4891473176948503e-05
1479,CEX,0,0.0
1480,CEY,55,6.845155123660839e-05
1481,CEZ,3,3.7337209765422758e-06
1482,CFA,36,4.4804651718507306e-05
1483,CFB,0,0.0
1484,CFC,0,0.0
1485,CFD,0,0.0
1486,CFE,14,1.7424031223863953e-05
1487,CFF,0,0.0
1488,CFG,0,0.0
1489,CFH,0,0.0
1490,CFI,3,3.7337209765422758e-06
1491,CFJ,0,0.0
1492,CFK,0,0.0
1493,CFL,0,0.0
1494,CFM,0,0.0
1495,CFN,0,0.0
1496,CFO,2,2.4891473176948504e-06
1497,CFP,0,0.0
1498,CFQ,0,0.0
1499,CFR,3,3.7337209765422758e-06
1500,CFS,0,0.0
1501,CFT,0,0.0
1502,CFU,0,0.0
1503,CFV,0,0.0
1504,CFW,0,0.0
1505,CFX,0,0.0
1506,CFY,0,0.0
1507,CFZ,0,0.0
1508,CGA,59,7.342984587199809e-05
1509,CGB,0,0.0
1510,CGC,0,0.0
1511,CGD,0,0.0
1512,CGE,21,2.613604683579593e-05
1513,CGF,0,0.0
1514,CGG,0,0.0
1515,CGH,6,7.4674419530845516e-06
1516,CGI,51,6.347325660121869e-05
1517,CGJ,0,0.0
1518,CGK,0,0.0
1519,CGL,39,4.853837269504958e-05
1520,CGM,0,0.0
1521,CGN,0,0.0
1522,CGO,34,4.2315504400812456e-05
1523,CGP,0,0.0
1524,CGQ,0,0.0
1525,CGR,38,4.7293799036202156e-05
1526,CGS,0,0.0
1527,CGT,0,0.0
1528,CGU,37,4.604922537735473e-05
1529,CGV,0,0.0
1530,CGW,0,0.0
1531,CGX,0,0.0
1532,CGY,0,0.0
1533,CGZ,0,0.0
1534,CHA,1805,0.0022464554542196025
1535,CHB,65,8.089728782508264e-05
1536,CHC,12,1.4934883906169103e-05
1537,CHD,7,8.712015611931977e-06
1538,CHE,2519,0.003135081046636664
1539,CHF,35,4.356007805965988e-05
1540,CHG,6,7.4674419530845516e-06
1541,CHH,84,0.00010454418734318373
1542,CHI,1396,0.0017374248277510055
1543,CHJ,1,1.2445736588474252e-06
1544,CHK,111,0.0001381476761320642
1545,CHL,470,0.0005849496196582898
1546,CHM,389,0.00048413915329164844
1547,CHN,268,0.00033354574057110995
1548,CHO,820,0.0010205504002548888
1549,CHP,2,2.4891473176948504e-06
1550,CHQ,0,0.0
1551,CHR,321,0.0003995081444900235
1552,CHS,86,0.00010703333466087858
1553,CHT,382,0.0004754271376797164
1554,CHU,484,0.0006023736508821539
1555,CHV,7,8.712015611931977e-06
1556,CHW,283,0.00035221434545382136
1557,CHX,0,0.0
1558,CHY,55,6.845155123660839e-05
1559,CHZ,1,1.2445736588474252e-06
1560,CIA,595,0.000740521327014218
1561,CIB,26,3.2358915130033056e-05
1562,CIC,167,0.00020784380102752
1563,CID,21,2.613604683579593e-05
1564,CIE,121,0.00015059341272053846
1565,CIF,25,3.111434147118563e-05
1566,CIG,31,3.858178342427018e-05
1567,CIH,7,8.712015611931977e-06
1568,CII,0,0.0
1569,CIJ,0,0.0
1570,CIK,74,9.209845075470946e-05
1571,CIL,128,0.00015930542833247042
1572,CIM,40,4.9782946353897006e-05
1573,CIN,303,0.00037710581863076986
1574,CIO,405,0.0005040523318332072
1575,CIP,32,3.9826357083117606e-05
1576,CIQ,2,2.4891473176948504e-06
1577,CIR,64,7.965271416623521e-05
1578,CIS,86,0.00010703333466087858
1579,CIT,60,7.467441953084551e-05
1580,CIU,55,6.845155123660839e-05
1581,CIV,29,3.609263610657533e-05
1582,CIW,1,1.2445736588474252e-06
1583,CIX,0,0.0
1584,CIY,0,0.0
1585,CIZ,5,6.222868294237126e-06
1586,CJA,2,2.4891473176948504e-06
1587,CJB,0,0.0
1588,CJC,0,0.0
1589,CJD,0,0.0
1590,CJE,0,0.0
1591,CJF,0,0.0
1592,CJG,0,0.0
1593,CJH,0,0.0
1594,CJI,2,2.4891473176948504e-06
1595,CJJ,0,0.0
1596,CJK,0,0.0
1597,CJL,0,0.0
1598,CJM,0,0.0
1599,CJN,0,0.0
1600,CJO,0,0.0
1601,CJP,0,0.0
1602,CJQ,0,0.0
1603,CJR,0,0.0
1604,CJS,0,0.0
1605,CJT,0,0.0
1606,CJU,2,2.4891473176948504e-06
1607,CJV,0,0.0
1608,CJW,0,0.0
1609,CJX,0,0.0
1610,CJY,0,0.0
1611,CJZ,0,0.0
1612,CKA,184,0.00022900155322792625
1613,CKB,41,5.102752001274443e-05
1614,CKC,4,4.978294635389701e-06
1615,CKD,8,9.956589270779402e-06
1616,CKE,1250,0.0015557170735592816
1617,CKF,28,3.4848062447727906e-05
1618,CKG,2,2.4891473176948504e-06
1619,CKH,113,0.00014063682344975906
1620,CKI,532,0.0006621131865068303
1621,CKJ,0,0.0
1622,CKK,1,1.2445736588474252e-06
1623,CKL,347,0.00043186705962005656
1624,CKM,144,0.00017921860687402922
1625,CKN,83,0.0001032996136843363
1626,CKO,122,0.00015183798637938587
1627,CKP,4,4.978294635389701e-06
1628,CKQ,0,0.0
1629,CKR,65,8.089728782508264e-05
1630,CKS,241,0.0002999422517822295
1631,CKT,15,1.8668604882711378e-05
1632,CKU,29,3.609263610657533e-05
1633,CKV,0,0.0
1634,CKW,42,5.227209367159186e-05
1635,CKX,4,4.978294635389701e-06
1636,CKY,59,7.342984587199809e-05
1637,CKZ,2,2.4891473176948504e-06
1638,CLA,345,0.0004293779123023617
1639,CLB,0,0.0
1640,CLC,0,0.0
1641,CLD,0,0.0
1642,CLE,256,0.00031861085666494085
1643,CLF,0,0.0
1644,CLG,0,0.0
1645,CLH,0,0.0
1646,CLI,113,0.00014063682344975906
1647,CLJ,0,0.0
1648,CLK,0,0.0
1649,CLL,0,0.0
1650,CLM,0,0.0
1651,CLN,0,0.0
1652,CLO,136,0.00016926201760324982
1653,CLP,0,0.0
1654,CLQ,0,0.0
1655,CLR,0,0.0
1656,CLS,0,0.0
1657,CLT,0,0.0
1658,CLU,59,7.342984587199809e-05
1659,CLV,0,0.0
1660,CLW,0,0.0
1661,CLX,0,0.0
1662,CLY,18,2.2402325859253653e-05
1663,CLZ,0,0.0
1664,CMA,47,5.849496196582899e-05
1665,CMB,0,0.0
1666,CMC,0,0.0
