,name,gender,count,eligible,vowels,rem_count
795,Abram,M,17111,,3,0
796,Abran,M,2011,,3,0
797,Abranda,F,5,,2,0
798,Abrar,F,413,,3,0
799,Abrar,M,393,,3,0
800,Abraxas,F,5,,2,0
801,Abraxas,M,17,,2,0
802,Abraya,F,5,,1,0
803,Abrea,F,184,,2,0
804,Abreana,F,44,,1,0
805,Abreanna,F,261,,1,0
806,Abree,F,598,,2,0
807,Abreia,F,6,,1,0
808,Abrem,M,5,,3,0
809,Abren,M,11,,3,0
810,Abreona,F,6,,1,0
811,Abreonna,F,15,,1,0
812,Abrey,F,148,,2,0
813,Abreya,F,5,,1,0
814,Abrham,M,131,,3,0
815,Abri,F,211,,3,0
816,Abria,F,845,,2,0
817,Abriah,F,35,,2,0
818,Abrial,F,121,,2,0
819,Abriam,M,5,,2,0
820,Abrian,F,5,,2,0
821,Abrian,M,319,,2,0
822,Abriana,F,2428,,1,0
823,Abrianna,F,4041,,1,0
824,Abriannah,F,15,,1,0
825,Abrianne,F,15,,1,0
826,Abrie,F,284,,2,0
827,Abriel,F,632,,2,0
828,Abriel,M,418,,2,0
829,Abriela,F,51,,1,0
830,Abriele,F,5,,1,0
831,Abriella,F,1445,,1,0
832,Abrielle,F,3861,,1,0
833,Abrien,M,27,,2,0
834,Abrienne,F,27,,1,0
835,Abrigail,F,26,,1,0
836,Abrihet,F,5,,2,0
837,Abril,F,7813,,3,0
838,Abril,M,5,,3,0
839,Abrille,F,10,,2,0
840,Abrina,F,166,,2,0
841,Abrion,M,11,,2,0
842,Abriona,F,20,,1,0
843,Abrionna,F,54,,1,0
844,Abrish,F,73,,3,0
845,Abriya,F,29,,1,0
846,Abriyah,F,11,,1,0
847,Abriyana,F,6,,0,0
848,Abrom,M,6,,3,0
849,Abron,M,254,,3,0
850,Abrum,M,57,,3,0
851,Abry,F,13,,3,0
852,Abryana,F,182,,1,0
853,Abryanna,F,265,,1,0
854,Abryella,F,17,,1,0
855,Abryelle,F,32,,1,0
856,Abryl,F,14,,3,0
857,Absalat,F,41,,2,0
858,Absalom,M,167,,2,0
859,Absalon,M,33,,2,0
860,Abshir,M,75,,3,0
861,Absidy,F,17,,2,0
862,Abtin,M,6,,3,0
863,Abu,M,400,,3,0
864,Abubacar,M,14,,1,0
865,Abubacarr,M,20,,1,0
866,Abubakar,M,644,,1,0
867,Abubakarr,M,40,,1,0
868,Abubakary,M,10,,0,0
869,Abubaker,M,32,,1,0
870,Abubakr,M,400,,2,0
871,Abuk,F,54,,3,0
872,Abukar,M,33,,2,0
873,Abundio,M,203,,1,0
874,Aby,F,220,,3,0
875,Aby,M,56,,3,0
876,Abyade,F,10,,1,0
877,Abyan,F,38,,2,0
878,Abyan,M,123,,2,0
879,Abygael,F,43,,1,0
880,Abygail,F,2643,,1,0
881,Abygaile,F,13,,0,0
882,Abygale,F,342,,1,0
883,Abygayle,F,147,,0,0
884,Abyssinia,F,24,,0,0
885,Ac,M,119,,4,0
886,Acacia,F,3818,,1,0
887,Acacius,M,6,,1,0
888,Acadia,F,856,,1,0
889,Acai,M,5,,2,0
890,Acamas,M,11,,2,0
891,Acari,F,6,,2,0
892,Acari,M,38,,2,0
893,Acasia,F,120,,1,0
894,Accacia,F,26,,1,0
895,Accalia,F,98,,1,0
896,Access,M,6,,3,0
897,Accie,M,5,,2,0
898,Accursio,M,5,,1,0
899,Ace,F,35,,3,0
900,Ace,M,10982,,3,0
901,Acea,F,5,,2,0
902,Acea,M,72,,2,0
903,Acein,M,5,,2,0
904,Aceion,M,24,,1,0
905,Acel,M,68,,3,0
906,Acelee,F,5,,1,0
907,Acelia,F,9,,1,0
908,Acelin,F,19,,2,0
909,Acelin,M,116,,2,0
910,Acelino,M,7,,1,0
911,Acelyn,F,446,,2,0
912,Acelyn,M,17,,2,0
913,Acelynn,F,756,,2,0
914,Acen,M,393,,3,0
915,Acencion,M,27,,1,0
916,Aceon,M,44,,2,0
917,Acer,M,44,,3,0
918,Acesen,M,10,,2,0
919,Aceson,M,284,,2,0
920,Aceston,M,12,,2,0
921,Acesyn,M,39,,2,0
922,Aceton,M,74,,2,0
923,Acey,F,23,,2,0
924,Acey,M,416,,2,0
925,Aceyn,M,111,,2,0
926,Aceyon,M,5,,1,0
927,Achai,M,6,,2,0
928,Achaia,F,62,,1,0
929,Achaius,M,5,,1,0
930,Achan,F,5,,3,0
931,Achante,F,35,,2,0
932,Achanti,F,5,,2,0
933,Achary,M,32,,2,0
934,Achazia,F,6,,1,0
935,Achel,F,39,,3,0
936,Acheron,M,63,,2,0
937,Achille,M,359,,2,0
938,Achilleas,M,5,,1,0
939,Achilles,M,2575,,2,0
940,Achilleus,M,22,,1,0
941,Achillies,M,88,,1,0
942,Achim,M,5,,3,0
943,Achintya,M,43,,1,0
944,Achol,F,72,,3,0
945,Achraf,M,10,,3,0
946,Achsa,F,12,,3,0
947,Achsah,F,81,,3,0
948,Achyut,M,58,,2,0
949,Achyuth,M,43,,2,0
950,Acia,F,6,,2,0
951,Aciano,M,5,,1,0
952,Acie,F,50,,2,0
953,Acie,M,2043,,2,0
954,Aciel,M,7,,2,0
955,Acil,M,12,,3,0
956,Acire,F,71,,2,0
957,Ackeem,M,32,,2,0
958,Ackley,F,5,,2,0
959,Ackley,M,22,,2,0
960,Acob,M,5,,3,0
961,Acquanetta,F,254,,0,0
962,Acquanette,F,13,,0,0
963,Acsa,F,110,,3,0
964,Acura,F,26,,2,0
965,Acxel,M,225,,3,0
966,Acy,F,5,,3,0
967,Acy,M,274,,3,0
968,Ad,M,73,AAEHILNNRW,4,10
969,Ada,F,96469,AEHILNNRW,3,9
970,Ada,M,277,AEHILNNRW,3,9
971,Adabel,F,26,,2,0
972,Adabella,F,165,,1,0
973,Adabelle,F,343,,1,0
974,Adacia,F,5,,1,0
975,Adae,F,5,AHILNNRW,2,8
976,Adae,M,5,AHILNNRW,2,8
977,Adael,M,258,AHINNRW,2,7
978,Adaela,F,5,HINNRW,1,6
979,Adaelyn,F,6,,1,0
980,Adaeze,F,431,,1,0
981,Adagio,M,20,,1,0
982,Adah,F,3454,AEILNNRW,3,8
983,Adahir,M,56,AELNNW,2,6
984,Adahli,F,23,AENNRW,2,6
985,Adahlia,F,121,ENNRW,1,5
986,Adahy,M,6,,2,0
987,Adai,F,24,AEHLNNRW,2,8
988,Adaia,F,128,EHLNNRW,1,7
989,Adaiah,F,270,ELNNRW,1,6
990,Adaiah,M,65,ELNNRW,1,6
991,Adaija,F,34,,1,0
992,Adaijah,F,82,,1,0
993,Adailyn,F,16,,1,0
994,Adain,M,321,AEHLNRW,2,7
995,Adair,F,1271,AEHLNNW,2,7
996,Adair,M,1471,AEHLNNW,2,7
997,Adaira,F,171,EHLNNW,1,6
998,Adaire,F,45,AHLNNW,1,6
999,Adairis,F,5,,1,0
1000,Adaisha,F,119,,1,0
1001,Adaisia,F,7,,0,0
1002,Adaiya,F,6,,0,0
1003,Adaiyah,F,5,,0,0
1004,Adaja,F,100,,2,0
1005,Adajah,F,77,,2,0
1006,Adaku,F,7,,2,0
1007,Adal,M,321,AEHINNRW,3,8
1008,Adala,F,5,EHINNRW,2,7
1009,Adalade,F,5,,1,0
1010,Adalae,F,205,HINNRW,1,6
1011,Adalai,F,99,EHNNRW,1,6
1012,Adalaide,F,251,,0,0
1013,Adalaina,F,7,,0,0
1014,Adalay,F,147,,1,0
1015,Adalaya,F,94,,0,0
1016,Adalayah,F,10,,0,0
1017,Adalayde,F,13,,0,0
1018,Adalayna,F,6,,0,0
1019,Adalbert,M,94,,2,0
1020,Adalberto,M,4472,,1,0
1021,Adale,F,10,AHINNRW,2,7
1022,Adalea,F,69,HINNRW,1,6
1023,Adaleah,F,101,INNRW,1,5
1024,Adalee,F,2341,,1,0
1025,Adaleen,F,83,,1,0
1026,Adaleena,F,75,,0,0
1027,Adalei,F,148,AHNNRW,1,6
1028,Adaleia,F,20,HNNRW,0,5
1029,Adaleigh,F,1065,,1,0
1030,Adaleine,F,12,,0,0
1031,Adalen,F,44,AHINRW,2,6
1032,Adalena,F,412,HINRW,1,5
1033,Adalene,F,591,,1,0
1034,Adaley,F,241,,1,0
1035,Adaleya,F,33,,0,0
1036,Adaleyza,F,38,,0,0
1037,Adalhi,F,5,AENNRW,2,6
1038,Adali,F,477,AEHNNRW,2,7
1039,Adali,M,24,AEHNNRW,2,7
1040,Adalia,F,1725,EHNNRW,1,6
1041,Adaliah,F,148,ENNRW,1,5
1042,Adalicia,F,42,,0,0
1043,Adalid,F,11,,2,0
1044,Adalid,M,113,,2,0
1045,Adalida,F,116,,1,0
1046,Adalie,F,1507,AHNNRW,1,6
1047,Adaliene,F,18,,0,0
1048,Adalin,F,338,AEHNRW,2,6
1049,Adalina,F,1293,EHNRW,1,5
1050,Adalind,F,509,,2,0
1051,Adalinda,F,10,,1,0
1052,Adaline,F,9540,AHNRW,1,5
1053,Adalinn,F,53,AEHRW,2,5
1054,Adalinna,F,5,EHRW,1,4
1055,Adalinne,F,5,AHRW,1,4
1056,Adalis,F,190,,2,0
1057,Adalisa,F,6,,1,0
1058,Adalise,F,56,,1,0
1059,Adalisse,F,5,,1,0
1060,Adalius,M,9,,1,0
1061,Adaliyah,F,28,,0,0
1062,Adaliz,F,310,,2,0
1063,Adalize,F,6,,1,0
1064,Adallyn,F,34,,2,0
1065,Adaly,F,597,,2,0
1066,Adalya,F,10,,1,0
1067,Adalye,F,10,,1,0
1068,Adalyn,F,19518,,2,0
1069,Adalyna,F,81,,1,0
1070,Adalynd,F,72,,2,0
1071,Adalyne,F,561,,1,0
1072,Adalynn,F,19331,,2,0
1073,Adalynna,F,5,,1,0
1074,Adalynne,F,786,,1,0
1075,Adalys,F,35,,2,0
1076,Adalyse,F,6,,1,0
1077,Adam,F,2038,,3,0
1078,Adam,M,554605,,3,0
1079,Adama,F,514,,2,0
1080,Adama,M,347,,2,0
1081,Adamae,F,117,,1,0
1082,Adamari,F,1839,,1,0
1083,Adamarie,F,142,,0,0
1084,Adamaris,F,2937,,1,0
1085,Adamariz,F,222,,1,0
1086,Adamary,F,632,,1,0
1087,Adamarys,F,206,,1,0
1088,Adamina,F,20,,1,0
1089,Adamjames,M,5,,1,0
1090,Adamm,M,6,,3,0
1091,Adamma,F,5,,2,0
1092,Adammichael,M,6,,0,0
1093,Adamo,M,11,,2,0
1094,Adams,M,1053,,3,0
1095,Adan,F,116,AEHILNRW,3,8
1096,Adan,M,26891,AEHILNRW,3,8
1097,Adana,F,210,EHILNRW,2,7
1098,Adaneli,F,11,AHNRW,1,5
1099,Adanelly,F,28,,1,0
1100,Adanely,F,100,,1,0
1101,Adanna,F,527,EHILRW,2,6
1102,Adannaya,F,30,,0,0
1103,Adante,M,166,,2,0
1104,Adanya,F,180,,1,0
1105,Adaobi,F,41,,1,0
1106,Adaora,F,212,,1,0
1107,Adar,F,34,AEHILNNW,3,8
1108,Adar,M,72,AEHILNNW,3,8
1109,Adara,F,1822,EHILNNW,2,7
1110,Adarah,F,40,EILNNW,2,6
1111,Adari,M,5,AEHLNNW,2,7
1112,Adaria,F,112,EHLNNW,1,6
1113,Adarian,M,219,EHLNW,1,5
1114,Adarien,M,20,AHLNW,1,5
1115,Adarion,M,38,,1,0
1116,Adarious,M,29,,0,0
1117,Adarius,M,1226,,1,0
1118,Adarrion,M,5,,1,0
1119,Adarrius,M,97,,1,0
1120,Adarryl,M,58,,2,0
1121,Adarryll,M,29,,2,0
1122,Adarsh,M,550,,3,0
1123,Adaryl,M,10,,2,0
1124,Adaryll,M,43,,2,0
1125,Adasha,F,99,,2,0
1126,Adashia,F,20,,1,0
1127,Adasia,F,229,,1,0
1128,Adason,F,5,,2,0
1129,Adason,M,5,,2,0
1130,Adassa,F,34,,2,0
1131,Adasyn,F,181,,2,0
1132,Adasynn,F,5,,2,0
1133,Adau,F,6,,2,0
1134,Adaugo,F,50,,1,0
1135,Adaure,F,5,,1,0
1136,Adavia,F,5,,1,0
1137,Adavion,M,16,,1,0
1138,Adaya,F,744,,1,0
1139,Adayah,F,185,,1,0
1140,Adayla,F,51,,1,0
1141,Adaysha,F,61,,1,0
1142,Adayshia,F,19,,0,0
1143,Adaysia,F,22,,0,0
1144,Adbeel,M,5,,2,0
1145,Adbiel,M,16,,2,0
1146,Add,M,102,,4,0
1147,Adda,F,960,,3,0
1148,Addae,M,6,,2,0
1149,Addah,F,5,,3,0
1150,Addai,M,37,,2,0
1151,Addalee,F,180,,1,0
1152,Addaleigh,F,88,,1,0
1153,Addaley,F,39,,1,0
1154,Addalie,F,113,,1,0
1155,Addalin,F,14,,2,0
1156,Addalina,F,5,,1,0
1157,Addaline,F,166,,1,0
1158,Addallee,F,10,,1,0
1159,Addaly,F,5,,2,0
1160,Addalyn,F,2117,,2,0
1161,Addalyne,F,85,,1,0
1162,Addalynn,F,1471,,2,0
1163,Addalynne,F,106,,1,0
1164,Addam,M,732,,3,0
1165,Addan,M,21,,3,0
1166,Addasyn,F,112,,2,0
1167,Addelaide,F,13,,0,0
1168,Addelin,F,22,,2,0
1169,Addelina,F,25,,1,0
1170,Addeline,F,371,,1,0
1171,Addell,F,16,,3,0
1172,Addelyn,F,1900,,2,0
1173,Addelyne,F,22,,1,0
1174,Addelynn,F,617,,2,0
1175,Addelynne,F,38,,1,0
1176,Adden,M,114,,3,0
1177,Adderly,M,11,,2,0
1178,Addeson,F,10,,2,0
1179,Addesyn,F,18,,2,0
1180,Addey,F,11,,2,0
1181,Addi,F,374,,3,0
1182,Addia,F,6,,2,0
1183,Addicus,M,42,,2,0
1184,Addicyn,F,33,,2,0
1185,Addie,F,44350,,2,0
1186,Addie,M,726,,2,0
1187,Addiel,M,94,,2,0
1188,Addielynn,F,23,,1,0
1189,Addiemae,F,16,,0,0
1190,Addieson,F,15,,1,0
1191,Addilee,F,171,,1,0
1192,Addileigh,F,48,,1,0
1193,Addiley,F,30,,1,0
1194,Addiline,F,32,,1,0
1195,Addilyn,F,6308,,2,0
1196,Addilyn,M,5,,2,0
1197,Addilyna,F,5,,1,0
1198,Addilyne,F,61,,1,0
1199,Addilynn,F,2875,,2,0
1200,Addilynne,F,107,,1,0
1201,Addine,F,22,,2,0
1202,Addington,F,10,,2,0
1203,Addington,M,8,,2,0
1204,Addis,F,152,,3,0
1205,Addis,M,391,,3,0
1206,Addisan,F,16,,2,0
1207,Addisen,F,1127,,2,0
1208,Addisen,M,6,,2,0
1209,Addisin,F,30,,2,0
1210,Addison,F,121435,,2,0
1211,Addison,M,12914,,2,0
1212,Addisson,F,91,,2,0
1213,Addiston,F,5,,2,0
1214,Addisun,F,16,,2,0
1215,Addisyn,F,8494,,2,0
1216,Addisynn,F,179,,2,0
1217,Addix,M,10,,3,0
1218,Addle,F,5,,3,0
1219,Addlee,F,22,,2,0
1220,Addleigh,F,8,,2,0
1221,Addley,F,188,,2,0
1222,Addlie,F,6,,2,0
1223,Addlyn,F,28,,3,0
1224,Addlynn,F,21,,3,0
1225,Addonis,M,5,,2,0
1226,Addriana,F,5,,1,0
1227,Addrianna,F,16,,1,0
1228,Addrienne,F,15,,1,0
1229,Addsion,F,5,,2,0
1230,Addy,F,1206,,3,0
1231,Addy,M,22,,3,0
1232,Addylan,F,10,,2,0
1233,Addylen,F,6,,2,0
1234,Addylin,F,100,,2,0
1235,Addyline,F,28,,1,0
1236,Addylyn,F,40,,2,0
1237,Addylynn,F,77,,2,0
1238,Addysan,F,47,,2,0
1239,Addysen,F,1059,,2,0
1240,Addysin,F,112,,2,0
1241,Addysn,F,6,,3,0
1242,Addyson,F,15130,,2,0
1243,Addyson,M,33,,2,0
1244,Addysun,F,13,,2,0
1245,Addysyn,F,128,,2,0
1246,Ade,F,19,AAHILNNRW,3,9
1247,Ade,M,298,AAHILNNRW,3,9
1248,Adea,F,115,AHILNNRW,2,8
1249,Adean,F,93,AHILNRW,2,7
1250,Adean,M,23,AHILNRW,2,7
1251,Adeana,F,187,HILNRW,1,6
1252,Adeanna,F,5,HILRW,1,5
1253,Adebayo,M,125,,0,0
1254,Adebisi,F,10,,1,0
1255,Adebola,F,45,,1,0
1256,Adebola,M,10,,1,0
1257,Adebowale,M,24,,0,0
1258,Adecyn,F,17,,2,0
1259,Adedamola,M,134,,0,0
1260,Adedayo,M,59,,0,0
1261,Adedeji,M,48,,1,0
1262,Adedotun,M,5,,1,0
1263,Adedoyin,F,17,,0,0
1264,Adedoyin,M,5,,0,0
1265,Adee,F,6,,2,0
1266,Adeeb,M,255,,2,0
1267,Adeeba,F,27,,1,0
1268,Adeel,M,322,,2,0
1269,Adeem,M,5,,2,0
1270,Adeen,M,5,,2,0
1271,Adeena,F,382,,1,0
1272,Adeeva,F,5,,1,0
1273,Adefolarin,M,12,,0,0
1274,Adein,M,42,AAHLNRW,2,7
1275,Adeja,F,123,,2,0
1276,Adejah,F,30,,2,0
1277,Adekemi,F,5,,1,0
1278,Adekunle,M,69,,1,0
1279,Adel,F,1335,AAHINNRW,3,8
1280,Adel,M,1275,AAHINNRW,3,8
1281,Adela,F,12653,AHINNRW,2,7
1282,Adelade,F,52,,1,0
1283,Adelae,F,169,,1,0
1284,Adelah,F,5,AINNRW,2,6
1285,Adelai,F,193,AHNNRW,1,6
1286,Adelaid,F,5,,1,0
1287,Adelaida,F,2721,,0,0
1288,Adelaide,F,27204,,0,0
1289,Adelaido,M,221,,0,0
1290,Adelaina,F,16,HNRW,0,4
1291,Adelaine,F,405,,0,0
1292,Adelais,F,16,,1,0
1293,Adelane,F,5,,1,0
1294,Adelard,M,488,,2,0
1295,Adelay,F,43,,1,0
1296,Adelaya,F,10,,0,0
1297,Adelayda,F,37,,0,0
1298,Adelayde,F,66,,0,0
1299,Adelayne,F,6,,0,0
1300,Adelbert,M,2401,,2,0
1301,Adele,F,39947,,2,0
1302,Adele,M,11,,2,0
1303,Adelea,F,6,,1,0
1304,Adelean,F,5,,1,0
1305,Adelee,F,79,,1,0
1306,Adeleen,F,5,,1,0
1307,Adelei,F,102,,1,0
1308,Adeleigh,F,135,,1,0
1309,Adeleine,F,285,,0,0
1310,Adeleke,M,5,,1,0
1311,Adelen,F,7,,2,0
1312,Adelena,F,265,,1,0
1313,Adelene,F,1140,,1,0
1314,Adeley,F,26,,1,0
1315,Adelfa,F,345,,2,0
1316,Adelfina,F,6,,1,0
1317,Adelfo,M,63,,2,0
1318,Adelheid,F,133,,1,0
1319,Adeli,F,69,AAHNNRW,2,7
1320,Adelia,F,5147,AHNNRW,1,6
1321,Adeliah,F,19,ANNRW,1,5
1322,Adelice,F,5,,1,0
1323,Adelicia,F,49,,0,0
1324,Adelie,F,476,,1,0
1325,Adeliene,F,8,,0,0
1326,Adelilah,F,5,,1,0
1327,Adelin,F,461,AAHNRW,2,6
1328,Adelina,F,11414,AHNRW,1,5
1329,Adelinah,F,11,ANRW,1,4
1330,Adelind,F,48,,2,0
1331,Adeline,F,58717,,1,0
1332,Adeline,M,26,,1,0
1333,Adelinn,F,24,AAHRW,2,5
1334,Adelinne,F,42,,1,0
1335,Adelino,M,58,,1,0
1336,Adelis,F,80,,2,0
1337,Adelisa,F,164,,1,0
1338,Adelise,F,188,,1,0
1339,Adelita,F,1689,,1,0
1340,Adeliz,F,96,,2,0
1341,Adeliza,F,10,,1,0
1342,Adell,F,6174,,3,0
1343,Adell,M,1049,,3,0
1344,Adella,F,5539,,2,0
1345,Adelle,F,5222,,2,0
1346,Adellia,F,5,,1,0
1347,Adelline,F,18,,1,0
1348,Adellyn,F,79,,2,0
1349,Adellynn,F,11,,2,0
1350,Adelma,F,113,,2,0
1351,Adelmira,F,26,,1,0
1352,Adelmo,M,13,,2,0
1353,Adelore,M,5,,1,0
1354,Adelphia,F,11,,1,0
1355,Adely,F,143,,2,0
1356,Adelya,F,5,,1,0
1357,Adelyn,F,15877,,2,0
1358,Adelyn,M,6,,2,0
1359,Adelyna,F,110,,1,0
1360,Adelynd,F,6,,2,0
1361,Adelyne,F,833,,1,0
1362,Adelynn,F,9152,,2,0
1363,Adelynna,F,5,,1,0
1364,Adelynne,F,644,,1,0
1365,Adelys,F,5,,2,0
1366,Adelyse,F,5,,1,0
1367,Adem,M,960,,3,0
1368,Ademar,M,6,,2,0
1369,Ademide,F,14,,1,0
1370,Ademide,M,63,,1,0
1371,Ademir,M,23,,2,0
1372,Ademola,M,140,,1,0
1373,Aden,F,576,AAHILNRW,3,8
1374,Aden,M,19506,AAHILNRW,3,8
1375,Adena,F,1682,AHILNRW,2,7
1376,Adene,F,44,,2,0
1377,Adenike,F,220,,1,0
1378,Adeniyi,M,20,,0,0
1379,Adenn,M,12,AAHILRW,3,7
1380,Adeola,F,368,,1,0
1381,Adeola,M,38,,1,0
1382,Adeolu,M,23,,1,0
1383,Adeoluwa,M,74,,0,0
1384,Adeon,M,6,,2,0
1385,Ader,F,233,AAHILNNW,3,8
1386,Adera,F,10,AHILNNW,2,7
1387,Aderemi,M,6,,1,0
1388,Aderinsola,F,48,,0,0
1389,Adero,F,5,,2,0
1390,Aderonke,F,23,,1,0
1391,Aderyn,F,34,,2,0
1392,Adesewa,F,27,,1,0
1393,Adesh,M,23,,3,0
1394,Adesha,F,5,,2,0
1395,Adesina,F,5,,1,0
1396,Adesire,F,20,,1,0
1397,Adesola,F,26,,1,0
1398,Adessa,F,377,,2,0
1399,Adesuwa,F,125,,1,0
1400,Adetayo,M,12,,0,0
1401,Adetokunbo,F,5,,0,0
1402,Adetokunbo,M,104,,0,0
1403,Adetola,M,5,,1,0
1404,Adeva,F,5,,2,0
1405,Adewale,M,166,,1,0
1406,Adey,F,7,,2,0
1407,Adeyemi,M,115,,0,0
1408,Adeyinka,F,5,,0,0
1409,Adeyinka,M,5,,0,0
1410,Adger,M,92,,3,0
1411,Adgie,F,7,,2,0
1412,Adgie,M,5,,2,0
1413,Adham,M,746,,3,0
1414,Adhan,M,8,AEILNRW,3,7
1415,Adhara,F,58,EILNNW,2,6
1416,Adharsh,M,16,,3,0
1417,Adharv,M,30,,3,0
1418,Adhav,M,41,,3,0
1419,Adheesh,M,5,,2,0
1420,Adhem,M,11,,3,0
1421,Adhemar,M,36,,2,0
1422,Adhira,F,170,AELNNW,2,6
1423,Adhiraj,M,27,,2,0
1424,Adhithi,F,43,,2,0
1425,Adhithya,M,6,,1,0
1426,Adhitya,M,12,,1,0
1427,Adhley,F,7,,2,0
1428,Adhrit,M,277,,3,0
1429,Adhrith,M,51,,3,0
1430,Adhvaith,M,41,,2,0
1431,Adhvay,M,5,,2,0
1432,Adhvik,M,281,,3,0
1433,Adhvika,F,52,,2,0
1434,Adhya,F,357,,2,0
1435,Adhyan,M,19,,2,0
1436,Adi,F,807,AAEHLNNRW,3,9
1437,Adi,M,582,AAEHLNNRW,3,9
1438,Adia,F,2745,AEHLNNRW,2,8
1439,Adiah,F,138,AELNNRW,2,7
1440,Adiam,F,18,,2,0
1441,Adian,M,1061,AEHLNRW,2,7
1442,Adiana,F,308,EHLNRW,1,6
1443,Adianey,F,15,,0,0
1444,Adianez,F,58,,1,0
1445,Adianna,F,226,EHLRW,1,5
1446,Adib,M,229,,3,0
1447,Adiba,F,138,,2,0
1448,Adidas,M,16,,2,0
1449,Adidev,M,5,,2,0
1450,Adie,F,156,AAHLNNRW,2,8
1451,Adie,M,16,AAHLNNRW,2,8
1452,Adiel,F,107,AAHNNRW,2,7
1453,Adiel,M,1780,AAHNNRW,2,7
1454,Adiela,F,29,AHNNRW,1,6
1455,Adiella,F,54,,1,0
1456,Adielle,F,15,,1,0
1457,Adien,M,423,AAHLNRW,2,7
1458,Adijah,F,6,,2,0
1459,Adika,M,13,,2,0
1460,Adikus,M,5,,2,0
1461,Adil,M,1269,AAEHNNRW,3,8
1462,Adila,F,52,AEHNNRW,2,7
1463,Adilah,F,24,AENNRW,2,6
1464,Adilee,F,219,,1,0
1465,Adileigh,F,37,,1,0
1466,Adilen,F,69,AAHNRW,2,6
1467,Adilena,F,37,AHNRW,1,5
1468,Adilene,F,5520,,1,0
1469,Adilene,M,7,,1,0
1470,Adileni,F,57,,1,0
1471,Adilenne,F,169,,1,0
1472,Adileny,F,66,,1,0
1473,Adiley,F,17,,1,0
1474,Adilia,F,30,,1,0
1475,Adiline,F,36,,1,0
1476,Adilson,M,63,,2,0
1477,Adilyn,F,1915,,2,0
1478,Adilyne,F,59,,1,0
1479,Adilynn,F,2257,,2,0
1480,Adilynne,F,119,,1,0
1481,Adin,F,86,AAEHLNRW,3,8
1482,Adin,M,2835,AAEHLNRW,3,8
1483,Adina,F,6290,AEHLNRW,2,7
1484,Adinah,F,54,AELNRW,2,6
1485,Adine,F,275,AAHLNRW,2,7
1486,Adir,M,215,AAEHLNNW,3,8
1487,Adira,F,728,AEHLNNW,2,7
1488,Adirah,F,5,AELNNW,2,6
1489,Adis,F,12,,3,0
1490,Adis,M,234,,3,0
1491,Adisa,F,98,,2,0
1492,Adisa,M,74,,2,0
1493,Adisen,F,179,,2,0
1494,Adish,M,6,,3,0
1495,Adison,F,3101,,2,0
1496,Adison,M,642,,2,0
1497,Adisson,F,81,,2,0
1498,Adisson,M,5,,2,0
1499,Adisyn,F,1068,,2,0
1500,Adisynn,F,79,,2,0
1501,Adisynne,F,50,,1,0
1502,Adit,M,273,,3,0
1503,Adith,M,127,,3,0
1504,Adithi,F,376,,2,0
1505,Adithri,F,23,,2,0
1506,Adithya,M,547,,1,0
1507,Aditi,F,3163,,2,0
1508,Aditri,F,174,,2,0
1509,Aditya,F,5,,1,0
1510,Aditya,M,4812,,1,0
1511,Adiv,M,37,,3,0
1512,Adiva,F,102,,2,0
1513,Adiya,F,175,,1,0
1514,Adiyah,F,65,,1,0
1515,Adiyan,M,30,,1,0
1516,Adja,F,162,,3,0
1517,Adji,F,5,,3,0
1518,Adjoa,F,98,,2,0
1519,Adjua,F,5,,2,0
1520,Adlai,F,67,AEHNNRW,2,7
1521,Adlai,M,527,AEHNNRW,2,7
1522,Adlan,M,5,AEHINRW,3,7
1523,Adlar,M,5,AEHINNW,3,7
1524,Adlea,F,5,AHINNRW,2,7
1525,Adlean,F,138,AHINRW,2,6
1526,Adlee,F,713,,2,0
1527,Adlei,F,15,AAHNNRW,2,7
1528,Adleigh,F,943,,2,0
1529,Adlemi,F,21,,2,0
1530,Adlen,F,23,AAHINRW,3,7
1531,Adlena,F,47,AHINRW,2,6
1532,Adlene,F,177,,2,0
1533,Adler,F,236,AAHINNW,3,7
1534,Adler,M,2092,AAHINNW,3,7
1535,Adley,F,2958,,2,0
1536,Adley,M,372,,2,0
1537,Adlia,M,11,AEHNNRW,2,7
1538,Adlie,F,49,AAHNNRW,2,7
1539,Adlih,F,25,AAENNRW,3,7
1540,Adlin,F,54,AAEHNRW,3,7
1541,Adlina,F,5,AEHNRW,2,6
1542,Adline,F,1185,AAHNRW,2,6
1543,Adly,F,19,,3,0
1544,Adlyn,F,155,,3,0
1545,Adlynn,F,91,,3,0
1546,Adma,M,23,,3,0
1547,Admir,M,189,,3,0
1548,Admiral,M,261,,2,0
1549,Admire,F,71,,2,0
1550,Admire,M,10,,2,0
1551,Adn,F,5,AAEHILNRW,4,9
1552,Adna,F,438,AEHILNRW,3,8
1553,Adna,M,12,AEHILNRW,3,8
1554,Adnaan,M,54,EHILRW,2,6
1555,Adnan,M,2279,AEHILRW,3,7
1556,Adnel,M,5,AAHINRW,3,7
1557,Adner,M,12,AAHILNW,3,7
1558,Adniel,M,15,AAHNRW,2,6
1559,Adnrea,F,5,AHILNW,2,6
1560,Adnrew,M,39,AAHILN,3,6
1561,Ado,M,26,,3,0
1562,Adolf,M,1400,,3,0
1563,Adolfo,F,10,,2,0
1564,Adolfo,M,15521,,2,0
1565,Adoline,F,11,,1,0
1566,Adolph,F,20,,3,0
